Date,Close,High,Low,Open,Volume,Log_VIX,Delta_Log_VIX
1990-01-25,25.6299991607666,25.6299991607666,25.6299991607666,25.6299991607666,0,3.2437635076317965,0.009408135954263042
1990-01-26,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,0,3.2688082197444728,0.025044712112676226
1990-01-29,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0,3.2748780351823363,0.006069815437863557
1990-01-30,27.25,27.25,27.25,27.25,0,3.305053521109253,0.030175485926916767
1990-01-31,25.36000061035156,25.36000061035156,25.36000061035156,25.36000061035156,0,3.2331731536365154,-0.07188036747273774
1990-02-01,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,0,3.2136622915601216,-0.019510862076393742
1990-02-02,24.31999969482422,24.31999969482422,24.31999969482422,24.31999969482422,0,3.19129904454962,-0.02236324701050174
1990-02-05,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,3.2003044765903175,0.009005432040697592
1990-02-06,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0,3.206398324987611,0.006093848397293655
1990-02-07,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,0,3.1900647807056135,-0.016333544281997625
1990-02-08,23.770000457763672,23.770000457763672,23.770000457763672,23.770000457763672,0,3.168424300630145,-0.02164048007546837
1990-02-09,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0,3.1650530407142825,-0.0033712599158626233
1990-02-12,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0,3.1937630896300977,0.02871004891581519
1990-02-13,23.760000228881836,23.760000228881836,23.760000228881836,23.760000228881836,0,3.168003504127518,-0.02575958550257962
1990-02-14,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,0,3.0933125672924255,-0.07469093683509254
1990-02-15,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,0,2.9811260747147372,-0.11218649257768831
1990-02-16,20.780000686645508,20.780000686645508,20.780000686645508,20.780000686645508,0,3.033991018714657,0.05286494399991959
1990-02-20,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,0,3.1258829881615076,0.09189196944685074
1990-02-21,23.88999938964844,23.88999938964844,23.88999938964844,23.88999938964844,0,3.173459935789306,0.047576947627798294
1990-02-22,22.540000915527344,22.540000915527344,22.540000915527344,22.540000915527344,0,3.115291549229524,-0.05816838655978174
1990-02-23,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0,3.1650530407142825,0.04976149148475839
1990-02-26,23.559999465942383,23.559999465942383,23.559999465942383,23.559999465942383,0,3.159550336115405,-0.0055027045988773615
1990-02-27,22.690000534057617,22.690000534057617,22.690000534057617,22.690000534057617,0,3.121924322328886,-0.037626013786518975
1990-02-28,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,3.090587794158219,-0.03133652817066723
1990-03-01,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0,3.086486619403746,-0.004101174754473025
1990-03-02,21.34000015258789,21.34000015258789,21.34000015258789,21.34000015258789,0,3.06058325302393,-0.02590336637981583
1990-03-05,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,3.092405191982908,0.031821938958978
1990-03-06,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,0,3.0228609038162353,-0.0695442881666728
1990-03-07,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,2.949688355024821,-0.0731725487914141
1990-03-08,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,2.982647022410511,0.032958667385689644
1990-03-09,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0,3.0106208484645167,0.02797382605400589
1990-03-12,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,2.999226147602677,-0.011394700861839802
1990-03-13,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0,3.046900523884235,0.04767437628155813
1990-03-14,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,0,2.9780773189020526,-0.06882320498218242
1990-03-15,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,2.934388614920721,-0.043688703981331845
1990-03-16,17.6200008392334,17.6200008392334,17.6200008392334,17.6200008392334,0,2.8690346681376235,-0.06535394678309725
1990-03-19,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0,2.9063545124589427,0.037319844321319184
1990-03-20,19.059999465942383,19.059999465942383,19.059999465942383,19.059999465942383,0,2.9475918702062436,0.04123735774730086
1990-03-21,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,0,3.000719834043623,0.05312796383737961
1990-03-22,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,3.1241254782572256,0.12340564421360245
1990-03-23,20.459999084472656,20.459999084472656,20.459999084472656,20.459999084472656,0,3.0184717157762972,-0.10565376248092839
1990-03-26,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,0,2.97501923974552,-0.04345247603077729
1990-03-27,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,0,3.0449985257508563,0.06997928600533632
1990-03-28,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,2.984165660336985,-0.06083286541387123
1990-03-29,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,0,2.9156061794795076,-0.06855948085747743
1990-03-30,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,2.982140296833121,0.06653411735361336
1990-04-02,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,3.12851339146854,0.14637309463541914
1990-04-03,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,3.0174937914635667,-0.11101960000497346
1990-04-04,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,3.092405191982908,0.07491140051934142
1990-04-05,21.209999084472656,21.209999084472656,21.209999084472656,21.209999084472656,0,3.054472725411699,-0.0379324665712093
1990-04-06,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,3.0800734325062087,0.0256007070945099
1990-04-09,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,0,3.104586644253541,0.024513211747332342
1990-04-10,21.690000534057617,21.690000534057617,21.690000534057617,21.690000534057617,0,3.0768513494610796,-0.027735294792461396
1990-04-11,17.729999542236328,17.729999542236328,17.729999542236328,17.729999542236328,0,2.8752580942675223,-0.2015932551935573
1990-04-12,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,2.9856818991681933,0.11042380490067094
1990-04-16,20.75,20.75,20.75,20.75,0,3.0325462466767075,0.046864347508514204
1990-04-17,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,3.014553986615314,-0.017992260061393317
1990-04-18,22.670000076293945,22.670000076293945,22.670000076293945,22.670000076293945,0,3.121042467884852,0.1064884812695377
1990-04-19,22.459999084472656,22.459999084472656,22.459999084472656,22.459999084472656,0,3.1117359085477254,-0.00930655933712643
1990-04-20,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,0,3.149740082763131,0.038004174215405584
1990-04-23,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,0,3.18469836675089,0.03495828398775913
1990-04-24,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,3.0773122957049135,-0.10738607104597664
1990-04-25,20.86000061035156,20.86000061035156,20.86000061035156,20.86000061035156,0,3.0378334788320487,-0.03947881687286481
1990-04-26,20.25,20.25,20.25,20.25,0,3.0081547935525483,-0.02967868527950035
1990-04-27,22.190000534057617,22.190000534057617,22.190000534057617,22.190000534057617,0,3.099641761011993,0.09148696745944473
1990-04-30,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,2.971439604435954,-0.12820215657603917
1990-05-01,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,2.913979788240374,-0.057459816195579716
1990-05-02,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,0,2.961140812988524,0.04716102474814976
1990-05-03,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,0,2.8797600673151793,-0.08138074567334463
1990-05-04,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,0,2.8495498031123385,-0.030210264202840786
1990-05-07,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,0,2.87073576176629,0.021185958653951342
1990-05-08,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,2.917230033020351,0.046494271254061026
1990-05-09,18.63999938964844,18.63999938964844,18.63999938964844,18.63999938964844,0,2.925309776513262,0.008079743492911184
1990-05-10,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,0,2.9226238099414155,-0.0026859665718466097
1990-05-11,19.809999465942383,19.809999465942383,19.809999465942383,19.809999465942383,0,2.986186833751468,0.06356302381005241
1990-05-14,20.13999938964844,20.13999938964844,20.13999938964844,20.13999938964844,0,3.002707856984976,0.016521023233508014
1990-05-15,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,2.969901501775917,-0.032806355209058946
1990-05-16,17.709999084472656,17.709999084472656,17.709999084472656,17.709999084472656,0,2.8741294000992386,-0.09577210167667838
1990-05-17,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,0,2.8489709186648793,-0.02515848143435928
1990-05-18,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,0,2.844909428176351,-0.004061490488528108
1990-05-21,16.719999313354492,16.719999313354492,16.719999313354492,16.719999313354492,0,2.8166055665892396,-0.028303861587111623
1990-05-22,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,0,2.881443135704996,0.06483756911575655
1990-05-23,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,0,2.8437459343195424,-0.03769720138545374
1990-05-24,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2.8735646826837065,0.029818748364164094
1990-05-25,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0,2.85186188551444,-0.021702797169266486
1990-05-29,18.75,18.75,18.75,18.75,0,2.9311937524164198,0.0793318669019798
1990-05-30,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0,2.858766449103403,-0.07242730331301672
1990-05-31,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,0,2.8547446285681186,-0.004021820535284437
1990-06-01,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,0,2.8384935060559893,-0.016251122512129346
1990-06-04,18.38999938964844,18.38999938964844,18.38999938964844,18.38999938964844,0,2.911807005426911,0.07331349937092169
1990-06-05,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,0,2.942858747750533,0.031051742323621845
1990-06-06,17.420000076293945,17.420000076293945,17.420000076293945,17.420000076293945,0,2.8576189758040322,-0.08523977194650056
1990-06-07,16.8799991607666,16.8799991607666,16.8799991607666,16.8799991607666,0,2.8261294394501912,-0.031489536353841
1990-06-08,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055,0,2.866761887917216,0.04063244846702485
1990-06-11,16.34000015258789,16.34000015258789,16.34000015258789,16.34000015258789,0,2.793616098770161,-0.07314578914705505
1990-06-12,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,0,2.8094027183426014,0.01578661957244032
1990-06-13,17.3799991607666,17.3799991607666,17.3799991607666,17.3799991607666,0,2.855320071549938,0.045917353207336475
1990-06-14,17.399999618530273,17.399999618530273,17.399999618530273,17.399999618530273,0,2.8564701842969358,0.0011501127469979444
1990-06-15,15.899999618530272,15.899999618530272,15.899999618530272,15.899999618530272,0,2.766319085234379,-0.09015109906255692
1990-06-18,17.709999084472656,17.709999084472656,17.709999084472656,17.709999084472656,0,2.8741294000992386,0.1078103148648597
1990-06-19,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,0,2.7232671368503616,-0.15086226324887697
1990-06-20,15.270000457763672,15.270000457763672,15.270000457763672,15.270000457763672,0,2.725890149208515,0.0026230123581534315
1990-06-21,14.720000267028809,14.720000267028809,14.720000267028809,14.720000267028809,0,2.689207131441274,-0.03668301776724103
1990-06-22,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,0,2.963209113374854,0.27400198193357994
1990-06-25,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,0,2.8367365107588656,-0.12647260261598836
1990-06-26,16.290000915527344,16.290000915527344,16.290000915527344,16.290000915527344,0,2.7905514788157535,-0.046185031943112076
1990-06-27,16.0,16.0,16.0,16.0,0,2.772588722239781,-0.01796275657597235
1990-06-28,16.18000030517578,16.18000030517578,16.18000030517578,16.18000030517578,0,2.7837759304916423,0.011187208251861147
1990-06-29,15.5,15.5,15.5,15.5,0,2.740840023925201,-0.04293590656644142
1990-07-02,16.260000228881836,16.260000228881836,16.260000228881836,16.260000228881836,0,2.788708118196038,0.04786809427083716
1990-07-03,16.110000610351562,16.110000610351562,16.110000610351562,16.110000610351562,0,2.779440235075385,-0.009267883120652964
1990-07-05,17.25,17.25,17.25,17.25,0,2.847812143477369,0.06837190840198382
1990-07-06,16.40999984741211,16.40999984741211,16.40999984741211,16.40999984741211,0,2.79789089580353,-0.0499212476738391
1990-07-09,16.65999984741211,16.65999984741211,16.65999984741211,16.65999984741211,0,2.8130106275797595,0.015119731776229717
1990-07-10,16.920000076293945,16.920000076293945,16.920000076293945,16.920000076293945,0,2.8284963586871754,0.015485731107415912
1990-07-11,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,0,2.8142104152265106,-0.014285943460664807
1990-07-12,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,0,2.8367365107588656,0.02252609553235496
1990-07-13,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,0,2.8384935060559893,0.001756995297123698
1990-07-16,16.75,16.75,16.75,16.75,0,2.8183982582710754,-0.020095247784913894
1990-07-17,16.65999984741211,16.65999984741211,16.65999984741211,16.65999984741211,0,2.8130106275797595,-0.00538763069131587
1990-07-18,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,0,2.939161901882013,0.12615127430225348
1990-07-19,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,2.921008698583398,-0.01815320329861514
1990-07-20,15.630000114440918,15.630000114440918,15.630000114440918,15.630000114440918,0,2.749192151755261,-0.17181654682813674
1990-07-23,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0,3.1646308229032956,0.41543867114803446
1990-07-24,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,3.081451190972468,-0.08317963193082756
1990-07-25,20.190000534057617,20.190000534057617,20.190000534057617,20.190000534057617,0,3.0051874587763363,-0.0762637321961317
1990-07-26,20.260000228881836,20.260000228881836,20.260000228881836,20.260000228881836,0,3.008648510117765,0.0034610513414286004
1990-07-27,21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,0,3.0502204985744896,0.04157198845672472
1990-07-30,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,3.0521125997789507,0.0018921012044610386
1990-07-31,21.11000061035156,21.11000061035156,21.11000061035156,21.11000061035156,0,3.04974689077314,-0.002365709005810679
1990-08-01,21.63999938964844,21.63999938964844,21.63999938964844,21.63999938964844,0,3.074543425773495,0.024796535000354947
1990-08-02,20.43000030517578,20.43000030517578,20.43000030517578,20.43000030517578,0,3.0170044237671605,-0.05753900200633444
1990-08-03,28.739999771118164,28.739999771118164,28.739999771118164,28.739999771118164,0,3.3582898726870014,0.3412854489198409
1990-08-06,35.90999984741211,35.90999984741211,35.90999984741211,35.90999984741211,0,3.581015803988816,0.2227259313018144
1990-08-07,32.75,32.75,32.75,32.75,0,3.488902962081261,-0.09211284190755498
1990-08-08,28.270000457763672,28.270000457763672,28.270000457763672,28.270000457763672,0,3.3418011878980587,-0.14710177418320214
1990-08-09,24.38999938964844,24.38999938964844,24.38999938964844,24.38999938964844,0,3.1941731872031642,-0.14762800069489446
1990-08-10,25.75,25.75,25.75,25.75,0,3.248434627109745,0.05426143990658083
1990-08-13,25.739999771118164,25.739999771118164,25.739999771118164,25.739999771118164,0,3.248046193275912,-0.00038843383383291297
1990-08-14,24.18000030517578,24.18000030517578,24.18000030517578,24.18000030517578,0,3.1855258578076464,-0.06252033546826574
1990-08-15,23.309999465942383,23.309999465942383,23.309999465942383,23.309999465942383,0,3.1488824301365708,-0.036643427671075646
1990-08-16,27.15999984741211,27.15999984741211,27.15999984741211,27.15999984741211,0,3.3017452970723844,0.15286286693581363
1990-08-17,27.530000686645508,27.530000686645508,27.530000686645508,27.530000686645508,0,3.315276344096234,0.013531047023849663
1990-08-20,26.459999084472656,26.459999084472656,26.459999084472656,26.459999084472656,0,3.2756341240863804,-0.039642220009853624
1990-08-21,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,0,3.363841581918742,0.0882074578323615
1990-08-22,30.549999237060547,30.549999237060547,30.549999237060547,30.549999237060547,0,3.4193646606441357,0.05552307872539375
1990-08-23,36.470001220703125,36.470001220703125,36.470001220703125,36.470001220703125,0,3.5964900382920204,0.17712537764788472
1990-08-24,33.93000030517578,33.93000030517578,33.93000030517578,33.93000030517578,0,3.5242995877904146,-0.07219045050160577
1990-08-27,29.6299991607666,29.6299991607666,29.6299991607666,29.6299991607666,0,3.3887873332617002,-0.1355122545287144
1990-08-28,29.1200008392334,29.1200008392334,29.1200008392334,29.1200008392334,0,3.3714252521483132,-0.017362081113386996
1990-08-29,27.3799991607666,27.3799991607666,27.3799991607666,27.3799991607666,0,3.309812789208973,-0.06161246293934042
1990-08-30,29.88999938964844,29.88999938964844,29.88999938964844,29.88999938964844,0,3.397523955875921,0.08771116666694834
1990-08-31,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,0,3.397858467638456,0.00033451176253462833
1990-09-04,29.579999923706055,29.579999923706055,29.579999923706055,29.579999923706055,0,3.3870984547034126,-0.01076001293504314
1990-09-05,28.520000457763672,28.520000457763672,28.520000457763672,28.520000457763672,0,3.350605611596715,-0.03649284310669776
1990-09-06,30.190000534057617,30.190000534057617,30.190000534057617,30.190000534057617,0,3.407510761408632,0.05690514981191708
1990-09-07,28.729999542236328,28.729999542236328,28.729999542236328,28.729999542236328,0,3.357941857057899,-0.0495689043507328
1990-09-10,29.34000015258789,29.34000015258789,29.34000015258789,29.34000015258789,0,3.3789517779155136,0.02100992085761444
1990-09-11,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0,3.3456846421605997,-0.03326713575491391
1990-09-12,28.1200008392334,28.1200008392334,28.1200008392334,28.1200008392334,0,3.336481096787179,-0.009203545373420496
1990-09-13,29.329999923706055,29.329999923706055,29.329999923706055,29.329999923706055,0,3.378610880388134,0.04212978360095487
1990-09-14,30.559999465942383,30.559999465942383,30.559999465942383,30.559999465942383,0,3.419691946822612,0.041081066434478064
1990-09-17,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,0,3.386083718033513,-0.033608228789099304
1990-09-18,28.81999969482422,28.81999969482422,28.81999969482422,28.81999969482422,0,3.361069579982348,-0.025014138051164814
1990-09-19,27.8799991607666,27.8799991607666,27.8799991607666,27.8799991607666,0,3.3279095557906944,-0.03316002419165365
1990-09-20,28.65999984741211,28.65999984741211,28.65999984741211,28.65999984741211,0,3.355502417075954,0.02759286128525984
1990-09-21,30.040000915527344,30.040000915527344,30.040000915527344,30.040000915527344,0,3.4025298573728757,0.04702744029692152
1990-09-24,30.559999465942383,30.559999465942383,30.559999465942383,30.559999465942383,0,3.419691946822612,0.017162089449736406
1990-09-25,28.809999465942383,28.809999465942383,28.809999465942383,28.809999465942383,0,3.3607225305592063,-0.058969416263405794
1990-09-26,28.190000534057617,28.190000534057617,28.190000534057617,28.190000534057617,0,3.3389673240709525,-0.021755206488253798
1990-09-27,28.670000076293945,28.670000076293945,28.670000076293945,28.670000076293945,0,3.3558512825563858,0.016883958485433226
1990-09-28,29.11000061035156,29.11000061035156,29.11000061035156,29.11000061035156,0,3.371081778724607,0.01523049616822103
1990-10-01,28.059999465942383,28.059999465942383,28.059999465942383,28.059999465942383,0,3.3343450556416125,-0.03673672308299425
1990-10-02,27.280000686645508,27.280000686645508,27.280000686645508,27.280000686645508,0,3.3061538581455507,-0.028191197496061804
1990-10-03,27.899999618530273,27.899999618530273,27.899999618530273,27.899999618530273,0,3.32862667515457,0.022472817009019153
1990-10-04,27.510000228881836,27.510000228881836,27.510000228881836,27.510000228881836,0,3.3145495832564333,-0.014077091898136551
1990-10-05,27.850000381469727,27.850000381469727,27.850000381469727,27.850000381469727,0,3.32683298007059,0.012283396814156688
1990-10-08,28.040000915527344,28.040000915527344,28.040000915527344,28.040000915527344,0,3.33363209481715,0.006799114746559809
1990-10-09,30.709999084472656,30.709999084472656,30.709999084472656,30.709999084472656,0,3.4245883046407037,0.0909562098235539
1990-10-10,31.190000534057617,31.190000534057617,31.190000534057617,31.190000534057617,0,3.440097547742431,0.01550924310172741
1990-10-11,33.97999954223633,33.97999954223633,33.97999954223633,33.97999954223633,0,3.525772102772224,0.08567455502979282
1990-10-12,31.940000534057617,31.940000534057617,31.940000534057617,31.940000534057617,0,3.463859159507518,-0.061912943264705866
1990-10-15,31.63999938964844,31.63999938964844,31.63999938964844,31.63999938964844,0,3.4544221236089485,-0.00943703589856959
1990-10-16,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0,3.4483990074052553,-0.006023116203693224
1990-10-17,31.3700008392334,31.3700008392334,31.3700008392334,31.3700008392334,0,3.4458520489553246,-0.002546958449930692
1990-10-18,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,0,3.3877743742175053,-0.05807767473781933
1990-10-19,27.86000061035156,27.86000061035156,27.86000061035156,27.86000061035156,0,3.327191990259468,-0.060582383958037056
1990-10-22,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,0,3.3057872136438435,-0.021404776615624677
1990-10-23,27.56999969482422,27.56999969482422,27.56999969482422,27.56999969482422,0,3.3167282139665804,0.010941000322736816
1990-10-24,28.280000686645508,28.280000686645508,28.280000686645508,28.280000686645508,0,3.3421548653086233,0.025426651342042916
1990-10-25,29.040000915527344,29.040000915527344,29.040000915527344,29.040000915527344,0,3.3686742214830185,0.02651935617439527
1990-10-26,30.75,30.75,30.75,30.75,0,3.4258899942525267,0.05721577276950818
1990-10-29,31.540000915527344,31.540000915527344,31.540000915527344,31.540000915527344,0,3.4512566105623916,0.02536661630986492
1990-10-30,30.520000457763672,30.520000457763672,30.520000457763672,30.520000457763672,0,3.4183822214150656,-0.03287438914732599
1990-10-31,30.040000915527344,30.040000915527344,30.040000915527344,30.040000915527344,0,3.4025298573728757,-0.015852364042189926
1990-11-01,30.25,30.25,30.25,30.25,0,3.4094961844768505,0.006966327103974823
1990-11-02,30.030000686645508,30.030000686645508,30.030000686645508,30.030000686645508,0,3.4021969048605567,-0.007299279616293841
1990-11-05,29.850000381469727,29.850000381469727,29.850000381469727,29.850000381469727,0,3.396184852618166,-0.006012052242390542
1990-11-06,29.11000061035156,29.11000061035156,29.11000061035156,29.11000061035156,0,3.371081778724607,-0.02510307389355937
1990-11-07,30.8700008392334,30.8700008392334,30.8700008392334,30.8700008392334,0,3.429784865700119,0.058703086975512075
1990-11-08,30.790000915527344,30.790000915527344,30.790000915527344,30.790000915527344,0,3.4271899916709763,-0.002594874029142602
1990-11-09,26.959999084472656,26.959999084472656,26.959999084472656,26.959999084472656,0,3.2943542520853764,-0.1328357395855999
1990-11-12,25.600000381469727,25.600000381469727,25.600000381469727,25.600000381469727,0,3.242592366386678,-0.05176188569869833
1990-11-13,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,0,3.2019331010339855,-0.040659265352692486
1990-11-14,22.88999938964844,22.88999938964844,22.88999938964844,22.88999938964844,0,3.1307001072999245,-0.071232993734061
1990-11-15,22.56999969482422,22.56999969482422,22.56999969482422,22.56999969482422,0,3.1166215773081425,-0.014078529991782052
1990-11-16,21.34000015258789,21.34000015258789,21.34000015258789,21.34000015258789,0,3.06058325302393,-0.056038324284212404
1990-11-19,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,3.042138682785304,-0.018444570238626223
1990-11-20,20.09000015258789,20.09000015258789,20.09000015258789,20.09000015258789,0,3.000222186422059,-0.04191649636324479
1990-11-21,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,3.0487990017257656,0.0485768153037065
1990-11-23,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,0,3.0435695811491006,-0.005229420576664978
1990-11-26,22.760000228881836,22.760000228881836,22.760000228881836,22.760000228881836,0,3.1250046193144496,0.08143503816534903
1990-11-27,22.86000061035156,22.86000061035156,22.86000061035156,22.86000061035156,0,3.1293886850662074,0.00438406575175776
1990-11-28,22.959999084472656,22.959999084472656,22.959999084472656,22.959999084472656,0,3.1337535315764806,0.004364846510273246
1990-11-29,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,3.174296775088473,0.040543243511992344
1990-11-30,22.15999984741211,22.15999984741211,22.15999984741211,22.15999984741211,0,3.098288854993348,-0.07600792009512514
1990-12-03,22.290000915527344,22.290000915527344,22.290000915527344,22.290000915527344,0,3.104138188471233,0.005849333477885299
1990-12-04,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,3.092405191982908,-0.011732996488325043
1990-12-05,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,3.0416612309465747,-0.050743961036333385
1990-12-06,22.6200008392334,22.6200008392334,22.6200008392334,22.6200008392334,0,3.1188345077893618,0.07717327684278708
1990-12-07,22.59000015258789,22.59000015258789,22.59000015258789,22.59000015258789,0,3.1175073372345774,-0.0013271705547843737
1990-12-10,23.579999923706055,23.579999923706055,23.579999923706055,23.579999923706055,0,3.1603988918736885,0.042891554639111096
