Date,IVV,IJH,IWM,EFA,EEM,AGG,SPTL,HYG,SPBO,IYR,DBC,GLD
2019-07-01,0.13070308084210347,0.12071558936739882,0.176433529211607,0.0,0.07217883025799242,0.06082754749828864,0.15447398958802191,0.04457718485444623,0.03409918234878621,0.08042396803122426,0.07563167826492637,0.049935419735204656
2020-01-02,0.032135409400314736,0.11877002483124267,0.05700488530576354,0.11080501065040511,0.07079452659796288,0.0,0.12854892858552597,0.10754761914384423,0.12465287305119806,0.11916899065772134,0.10917726549066675,0.021394466285354685
2020-07-01,0.07654231463559383,0.03368889529820599,0.0632083047443349,0.0,0.059730278576061495,0.15529537261455453,0.04179888163733048,0.12357804058535597,0.07171425933579578,0.06667057295821258,0.15088365509588889,0.1568894245186655
2021-01-04,0.08545694127620271,0.11046504669092047,0.023802117987091066,0.04562286505302194,0.14895224472061047,0.08905684979907669,0.08336988909363212,0.11501141905257124,0.0,0.08982525322537842,0.07732008794698161,0.13111728515451326
2021-07-01,0.030510860308256504,0.18620137812891702,0.0,0.036013346782947646,0.11531930653189267,0.1308578982974534,0.04558310891423912,0.0,0.17253993010943505,0.0477171562765222,0.1152193135534971,0.12003770109683931
2022-01-03,0.06923572031833869,0.0963944887353736,0.08633847024772755,0.15436835615696218,0.03373376029524747,0.11828031541020448,0.0394193981671797,0.06536471758230766,0.11093080281299723,0.04954503693232217,0.05221721117070593,0.12417172217063333
2022-07-01,0.0,0.07449545471120941,0.1623012596053181,0.16191796196220562,0.0,0.03464876508700847,0.04310898885382169,0.15170363953435137,0.14318666839536723,0.14292757090307637,0.060067549911724326,0.025642141035917443
2023-01-03,0.12550229237310542,0.10590273786138034,0.09207487417471787,0.14860661153362506,0.09844200744324429,0.0,0.12299737646848719,0.045065003967705214,0.0998588405235505,0.14133562933720964,0.020214626316974533,0.0
2023-07-03,0.0,0.10077291108455276,0.0496098144680555,0.11017327871802281,0.13071724305213858,0.03708643726687757,0.11553014136371949,0.0480862065189534,0.0889889246596226,0.16491231931307307,0.1541227235549843,0.0
2024-01-02,0.08515543363343758,0.055623635666294,0.0,0.1550253722536423,0.12808491285842022,0.0526633377309176,0.1490166423845183,0.11090951969172752,0.08598193618278609,0.0,0.0,0.17753920959825642
2024-07-01,0.12704139469258133,0.07667923489992902,0.11729700627432475,0.0818680038190728,0.020813636890943735,0.017911654777083664,0.043323744743655516,0.12634611375939284,0.11188991159369259,0.12096625759290482,0.12633812354307053,0.029524917413348395
2025-01-02,0.033014205760822035,0.0,0.10321382215485803,0.11697605682146668,0.0537660433030691,0.08211705293224497,0.020448286960148367,0.12302855475582045,0.11439225819686308,0.12915761839251647,0.10726971650964137,0.1166163842125495
2025-07-01,0.0,0.10143344175194001,0.045745778687230745,0.12818410686343534,0.11047705171394363,0.11899160447327918,0.11164955239046397,0.036742230233763884,0.10843057121537591,0.0,0.1201074474323793,0.118238215238188
2026-01-02,0.04074464012626725,0.14957951404173486,0.08431675670798407,0.055903808994164,0.1456886415270066,0.04169015530160456,0.0,0.03537684758363666,0.0601298904513029,0.15832918657161024,0.17711140658507293,0.05112915210961588
2026-06-08,0.10167248210638957,0.06334754512320546,0.1555085951969275,0.08498820961597857,0.14886561159261918,0.0,0.15380490639428127,0.028302338167847562,0.15255812770051785,0.0420754362424245,0.0,0.06887674785980857
